,image,score,features
2275,/home/ubuntu/MEBeauty-database/images/female/black/pexels-marcelo-chagas-2539732.jpg,7.8888888888888875,[[0.60331787 0.71264116 5.23252428 ... 1.83200418 0.51172543 0.94124871]]
2276,/home/ubuntu/MEBeauty-database/images/female/caucasian/freestocks-9UVmlIb0wJU-unsplash.jpg,7.8917954815695595,[[0.98883538 0.99258871 4.7498627  ... 2.84926318 0.77441478 1.21599141]]
2277,/home/ubuntu/MEBeauty-database/images/female/hispanic/raamin-ka-zfWcUc48WXk-unsplash.jpg,7.892561983471074,[[1.59954483 1.34104807 4.44930898 ... 4.34056067 1.93373842 1.84      ]]
2278,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-3901714_1920.jpg,7.894736842105262,[[1.11155341 1.07366331 5.09901951 ... 2.6821556  0.97555016 1.11419853]]
2279,/home/ubuntu/MEBeauty-database/images/female/asian/51.jpg,7.897619047619048,[[1.00035549 1.00033659 5.41014445 ... 2.34508112 0.89218687 1.01181725]]
2280,/home/ubuntu/MEBeauty-database/images/female/caucasian/nick-arnot-AuCrXk0pLWo-unsplash.jpg,7.898148148148147,[[2.65543807 2.00693243 5.86692356 ... 1.5588032  2.55157924 3.03503038]]
2281,/home/ubuntu/MEBeauty-database/images/female/caucasian/f1.jpg,7.9003267973856195,[[1.06559621 1.0419781  4.58424503 ... 3.3481487  0.92703843 1.21781646]]
2282,/home/ubuntu/MEBeauty-database/images/female/hispanic/mateus-campos-felipe-zd8px974bC8-unsplash.jpg,7.900826446280991,[[0.65518231 0.75328212 5.12080477 ... 2.92727158 0.66378562 0.7345774 ]]
2283,/home/ubuntu/MEBeauty-database/images/female/mideastern/ali-pazani-4GSOe3Dl314-unsplash.jpg,7.904224537037037,[[1.76776695 1.47336978 5.13376622 ... 1.82957512 1.35583641 1.53746419]]
2284,/home/ubuntu/MEBeauty-database/images/female/hispanic/hussein-sorkheveis-ACIknRqDnBQ-unsplash.jpg,7.904761904761903,[[0.55685882 0.65942744 6.17074752 ... 2.88404238 0.6260223  0.67119087]]
2285,/home/ubuntu/MEBeauty-database/images/male/caucasian/guy12.jpg,7.9118156618156625,[[0.91282129 0.93913431 5.72751643 ... 2.47397412 0.88136304 1.01614247]]
2286,/home/ubuntu/MEBeauty-database/images/female/asian/anthony-tran-3Xkms-gMvZg-unsplash.jpg,7.916666666666668,[[0.69800608 0.77928606 5.35214026 ... 1.84338441 0.72945877 0.7781256 ]]
2287,/home/ubuntu/MEBeauty-database/images/male/hispanic/michele-seghieri-9cRe2YMORtc-unsplash.jpg,7.916666666666668,[[1.30855763 1.19888588 5.15044661 ... 2.26915328 1.6578422  1.27775313]]
2288,/home/ubuntu/MEBeauty-database/images/male/hispanic/michele-seghieri-9cRe2YMORtc-unsplash.jpg,7.916666666666668,[[0.54816126 0.62046293 6.99287133 ... 4.35644898 0.53275091 0.82709518]]
2289,/home/ubuntu/MEBeauty-database/images/female/indian/model-5576784_1920.jpg,7.920634920634919,[[0.95168077 0.96484066 6.13150152 ... 2.59503915 0.82923795 1.14511312]]
2290,/home/ubuntu/MEBeauty-database/images/female/caucasian/timur-romanov-u-fY6-iUJPg-unsplash.jpg,7.922240802675584,[[0.59688595 0.69975079 5.22353736 ... 2.99776339 0.47772538 0.60639132]]
2291,/home/ubuntu/MEBeauty-database/images/female/mideastern/girl-2651718_1920.jpg,7.923280423280424,[[0.55434008 0.66953235 5.46854642 ... 2.46889362 0.57442484 0.72248993]]
2292,/home/ubuntu/MEBeauty-database/images/female/caucasian/callie-morgan-JlymtjqG2aU-unsplash.jpg,7.925925925925926,[[1.36363451 1.22592312 4.74276777 ... 2.18665576 1.24787401 1.34966691]]
2293,/home/ubuntu/MEBeauty-database/images/female/hispanic/arid-1868523_1920.jpg,7.926020408163266,[[0.94621746 0.96223395 3.9974733  ... 2.78156338 1.04481049 0.86799295]]
2294,/home/ubuntu/MEBeauty-database/images/female/caucasian/fashion-3080644_1920.jpg,7.928571428571429,[[0.88980154 0.92307912 4.89529717 ... 2.72610143 0.73726764 1.06289465]]
2295,/home/ubuntu/MEBeauty-database/images/female/hispanic/beautiful-1274361_1920.jpg,7.93103448275862,[[1.25598479 1.15634538 4.57827422 ... 2.47423758 0.88444814 1.45689616]]
2296,/home/ubuntu/MEBeauty-database/images/female/hispanic/huseyin-topcu-pE5dKSGH6G8-unsplash(1).jpg,7.935672514619883,[[0.73020406 0.82307755 4.35474984 ... 2.44851869 0.69225545 0.69749517]]
2297,/home/ubuntu/MEBeauty-database/images/male/caucasian/guy9.jpg,7.942791988895498,[[0.93492959 0.95606266 5.32044291 ... 2.71931094 0.8668567  1.0550592 ]]
2298,/home/ubuntu/MEBeauty-database/images/female/asian/cozies-tone-k4PSfwVsHIY-unsplash.jpg,7.946666666666666,[[0.54885873 0.67387008 5.11650971 ... 2.67151386 0.57868211 0.65013876]]
2299,/home/ubuntu/MEBeauty-database/images/female/mideastern/raamin-ka-hdra4gfbznU-unsplash.jpg,7.947368421052633,[[0.91757766 0.94050124 6.46102473 ... 1.7814765  0.97974007 0.92073387]]
2300,/home/ubuntu/MEBeauty-database/images/female/indian/model-5576796_1920.jpg,7.950617283950617,[[1.23925244 1.17087146 6.48148148 ... 2.56866642 1.10134778 1.4282114 ]]
2301,/home/ubuntu/MEBeauty-database/images/female/caucasian/oz-seyrek-cwh8976pscU-unsplash.jpg,7.954415954415954,[[0.52103916 0.67282561 4.29736241 ... 1.63625673 0.769304   0.5935038 ]]
2302,/home/ubuntu/MEBeauty-database/images/female/mideastern/alireza-esmaeeli-JfR_6qzips8-unsplash.jpg,7.958579881656804,[[0.89348093 0.9235397  6.08157827 ... 2.12855719 0.92797819 0.93348499]]
2303,/home/ubuntu/MEBeauty-database/images/female/caucasian/portrait-3292287_1920.jpg,7.960459183673469,[[0.39601359 0.58357669 4.08250456 ... 2.44909142 0.41363618 0.40564477]]
2304,/home/ubuntu/MEBeauty-database/images/female/caucasian/karoline-soares-BBOnm6XLdQo-unsplash.jpg,7.962560386473429,[[1.0891889  1.05962918 4.80689763 ... 2.01021979 1.10514084 1.27878136]]
2305,/home/ubuntu/MEBeauty-database/images/male/asian/pexels-ba-phi-1339536.jpg,7.9642857142857135,[[0.77346834 0.8438102  4.94127956 ... 2.69164122 0.81070425 0.9062987 ]]
2306,/home/ubuntu/MEBeauty-database/images/female/indian/sergio-souza-jzXgkWDL2YM-unsplash.jpg,7.96969696969697,[[0.88022663 0.92178036 4.59577201 ... 3.22467119 0.71878925 0.97983073]]
2307,/home/ubuntu/MEBeauty-database/images/female/hispanic/raamin-ka-4lQmQ_DBbNc-unsplash.jpg,7.972299168975067,[[1.04551381 1.0293523  5.26015342 ... 2.28537304 0.92769851 1.0159879 ]]
2308,/home/ubuntu/MEBeauty-database/images/female/asian/jernej-graj-GY5gWDimEyg-unsplash.jpg,7.975308641975308,[[1.52031529 1.32978472 5.31085951 ... 2.17219718 1.22147452 1.96777574]]
2309,/home/ubuntu/MEBeauty-database/images/female/caucasian/christiana-rivers-DvpKGEH2zco-unsplash.jpg,7.976315789473685,[[0.87388566 0.92272574 3.77392275 ... 3.001138   0.87980023 0.95129077]]
2310,/home/ubuntu/MEBeauty-database/images/female/mideastern/d10.jpg,7.9848484848484835,[[0.39390108 0.53800009 5.56871528 ... 2.53727072 0.40083878 0.47662164]]
2311,/home/ubuntu/MEBeauty-database/images/female/black/pexels-murat-esibatir-4355346.jpg,7.990196078431373,[[1.04431693 1.02928449 4.70772661 ... 2.13538795 1.03969858 1.0958775 ]]
2312,/home/ubuntu/MEBeauty-database/images/female/caucasian/andriyko-podilnyk-jFAG_ixCrsM-unsplash.jpg,7.995384615384616,[[1.1839692  1.11303932 4.16185285 ... 3.01824408 1.15215536 1.12087216]]
2313,/home/ubuntu/MEBeauty-database/images/female/hispanic/christian-ferrer-aK5Dt6L6_hQ-unsplash.jpg,8.0,[[0.73660524 0.81182975 5.29120886 ... 3.26219579 0.62833711 0.95891199]]
2314,/home/ubuntu/MEBeauty-database/images/female/mideastern/gustavo-lanes-neFlyoPfCRM-unsplash.jpg,8.0,[[1.19835667 1.12814134 4.4443982  ... 2.31941649 1.13158317 1.0817925 ]]
2315,/home/ubuntu/MEBeauty-database/images/female/mideastern/gustavo-lanes-neFlyoPfCRM-unsplash.jpg,8.0,[[0.70939014 0.7952996  5.12966632 ... 2.3519367  0.56938475 0.6565062 ]]
2316,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-the-lazy-artist-gallery-1149840.jpg,8.0,[[0.33765546 0.46895883 5.83702111 ... 1.71337199 0.30769231 0.52316716]]
2317,/home/ubuntu/MEBeauty-database/images/female/mideastern/kamal-alkhatib-ZG531DsOagU-unsplash.jpg,8.0,[[1.32392398 1.20182617 4.61190364 ... 2.1555608  1.31681625 1.46684844]]
2318,/home/ubuntu/MEBeauty-database/images/female/caucasian/baris-selcen-6bjgSD6Wxus-unsplash.jpg,8.0,[[1.38045658 1.22596532 4.22622454 ... 3.51241778 1.32963495 1.65596738]]
2319,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-mohamed-abdelgaffar-764529.jpg,8.0,[[2.34580877 1.81566694 6.18018576 ... 2.13218368 1.66038572 3.2206242 ]]
2320,/home/ubuntu/MEBeauty-database/images/female/mideastern/ospan-ali-ue9wiyU842k-unsplash.jpg,8.0,[[2.25613137 1.64206239 4.3458206  ... 2.20575599 1.44788185 3.01633728]]
2321,/home/ubuntu/MEBeauty-database/images/female/mideastern/khaled-ghareeb-xZSEvSlHRv8-unsplash.jpg,8.0,[[0.7176652  0.79309121 5.81590425 ... 2.31399613 0.71325565 0.75108853]]
2322,/home/ubuntu/MEBeauty-database/images/female/asian/pexels-maria-orlova-4946391.jpg,8.0,[[0.84830022 0.88862341 6.72987308 ... 2.12025113 0.95662307 0.74354742]]
2323,/home/ubuntu/MEBeauty-database/images/female/hispanic/pexels-dalila-dalprat-1853049.jpg,8.0,[[0.90911359 0.94152615 4.99861692 ... 1.79446514 0.87293324 0.92067661]]
2324,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-5381567_1920.jpg,8.0,[[1.09341425 1.05610062 4.12285319 ... 1.64504494 0.94311195 1.06293662]]
2325,/home/ubuntu/MEBeauty-database/images/male/hispanic/pexels-mustafa-husnii-381843.jpg,8.0,[[0.97797318 0.99109281 5.80674385 ... 3.25894994 1.00677755 0.99183926]]
2326,/home/ubuntu/MEBeauty-database/images/female/caucasian/tamara-bellis-JTtWu85K9So-unsplash.jpg,8.031887755102039,[[1.02584121 1.01381943 3.54995777 ... 3.24482034 0.94471995 1.13773007]]
2327,/home/ubuntu/MEBeauty-database/images/female/hispanic/fashion-1107721_1920.jpg,8.04,[[0.91755924 0.94499485 4.94519372 ... 2.75462935 0.85003529 1.07877498]]
2328,/home/ubuntu/MEBeauty-database/images/male/mideastern/riccardo-fissore-QMfP5xza0vU-unsplash.jpg,8.063636363636364,[[1.98106951 1.7095222  8.9359798  ... 3.22086519 1.90991348 2.44979258]]
2329,/home/ubuntu/MEBeauty-database/images/female/caucasian/mark-decile-Vcc8VFc3uCo-unsplash.jpg,8.066666666666666,[[0.44578174 0.54311602 6.81552107 ... 2.04918447 0.46526884 0.50029461]]
2330,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-804059_1920.jpg,8.071895424836601,[[1.07525734 1.04987165 4.93025464 ... 2.81631389 0.95448126 1.14552049]]
2331,/home/ubuntu/MEBeauty-database/images/female/caucasian/portrait-597173_1920.jpg,8.074074074074074,[[0.86557755 0.90836847 5.0163246  ... 2.60820147 0.81971285 0.91417083]]
2332,/home/ubuntu/MEBeauty-database/images/female/caucasian/valerie-elash-9IL_stSpvOU-unsplash.jpg,8.076923076923077,[[1.60546637 1.3574283  4.70200583 ... 2.9424467  1.40176619 1.71498585]]
2333,/home/ubuntu/MEBeauty-database/images/female/caucasian/fashion-1846490_1920.jpg,8.08068783068783,[[0.99059437 0.99740049 6.00977768 ... 2.58145647 1.03163265 1.01630542]]
2334,/home/ubuntu/MEBeauty-database/images/male/caucasian/pexels-spencer-selover-775358.jpg,8.083333333333334,[[0.98045003 0.98645096 3.91609156 ... 2.92680311 0.94874083 1.28049229]]
2335,/home/ubuntu/MEBeauty-database/images/female/asian/muhammad-ruqiyaddin-0BFQaFG9iR0-unsplash.jpg,8.098765432098766,[[0.6831633  0.78363698 4.81378919 ... 2.71607238 0.60520143 0.94267904]]
2336,/home/ubuntu/MEBeauty-database/images/female/indian/dollar-gill-Ciujwy5epq4-unsplash.jpg,8.105,[[0.60233084 0.67792182 6.91003717 ... 3.18905991 0.47307412 0.68190106]]
2337,/home/ubuntu/MEBeauty-database/images/female/indian/woman-5576751_1920.jpg,8.11111111111111,[[0.9072947  0.93050011 6.07402796 ... 2.80084093 0.76319999 1.08308676]]
2338,/home/ubuntu/MEBeauty-database/images/female/mideastern/omid-armin-2HUKJuFRemE-unsplash.jpg,8.11111111111111,[[1.01045585 1.00815785 5.13573716 ... 2.56792895 0.83185273 1.15379199]]
2339,/home/ubuntu/MEBeauty-database/images/female/indian/pexels-rafi-ahmed-haven-1253364.jpg,8.11111111111111,[[1.25078038 1.17213355 5.53779022 ... 2.34813501 1.1390113  1.19448308]]
2340,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-1888161_1920.jpg,8.11111111111111,[[0.84768009 0.90676856 3.64976091 ... 2.8389959  0.76317679 1.22997135]]
2341,/home/ubuntu/MEBeauty-database/images/female/asian/anthony-tran-_G0OrcPOpJw-unsplash.jpg,8.11111111111111,[[0.89107315 0.93067662 4.6865586  ... 2.30703233 1.0141362  1.09581918]]
2342,/home/ubuntu/MEBeauty-database/images/female/hispanic/rafaella-mendes-diniz-AoL-mVxprmk-unsplash.jpg,8.11111111111111,[[0.28603012 0.44649014 5.43953349 ... 1.51942843 0.45675582 0.40072526]]
2343,/home/ubuntu/MEBeauty-database/images/female/asian/pexels-amir-hamzah-photo-2705292.jpg,8.11111111111111,[[0.46524846 0.61964236 4.57685362 ... 1.92052019 0.6648225  0.56922669]]
2344,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-3136667_1920.jpg,8.123914037494284,[[1.10383207 1.05796267 3.75934732 ... 2.30453157 0.88976401 1.14352975]]
2345,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-arsham-haghani-3536991.jpg,8.125,[[2.00342173 1.54906555 4.57246323 ... 2.15835857 1.54086445 2.14863512]]
2346,/home/ubuntu/MEBeauty-database/images/female/indian/shy-girl-5942197_1920.jpg,8.125,[[1.36376772 1.26442414 7.23465656 ... 2.51842187 0.97208221 1.57985838]]
2347,/home/ubuntu/MEBeauty-database/images/female/indian/54.jpg,8.126934984520124,[[1.30006459 1.20504577 5.97537489 ... 3.11375455 0.99675474 1.35776552]]
2348,/home/ubuntu/MEBeauty-database/images/male/caucasian/man-67467_1920.jpg,8.130133597229095,[[0.91282129 0.93913431 5.72751643 ... 2.47397412 0.88136304 1.01614247]]
2349,/home/ubuntu/MEBeauty-database/images/female/caucasian/28.jpg,8.15,[[1.18824089 1.11386825 4.31035269 ... 3.10422944 1.03778796 1.21702165]]
2350,/home/ubuntu/MEBeauty-database/images/female/hispanic/keenan-constance-XSCvo0loB-Q-unsplash.jpg,8.151515151515152,[[1.10533435 1.06537545 4.46692145 ... 2.69278811 1.05241272 1.21040222]]
2351,/home/ubuntu/MEBeauty-database/images/female/hispanic/beautiful-1274056_1920.jpg,8.164615384615384,[[0.93317275 0.95359326 5.36757029 ... 3.33946103 0.89884546 1.03867398]]
2352,/home/ubuntu/MEBeauty-database/images/female/hispanic/andres-hernandez-KRwFmEBlgJo-unsplash.jpg,8.166666666666666,[[0.86201774 0.9050658  5.38611538 ... 2.14304761 0.9357023  0.85989457]]
2353,/home/ubuntu/MEBeauty-database/images/female/mideastern/sour-moha-Uxo2j3rJq5Y-unsplash.jpg,8.166666666666666,[[1.31016816 1.19970737 5.09504264 ... 2.66699217 1.13721996 1.3671517 ]]
2354,/home/ubuntu/MEBeauty-database/images/female/caucasian/40.jpg,8.166666666666668,[[1.03192723 1.01986266 4.3471095  ... 2.43043812 0.85607471 0.86828066]]
2355,/home/ubuntu/MEBeauty-database/images/female/asian/asian-2111681_1920.jpg,8.168,[[1.23842047 1.17136964 5.74949106 ... 2.43602713 1.34360479 1.33999258]]
2356,/home/ubuntu/MEBeauty-database/images/female/caucasian/brock-wegner-Ip5PiEDGK3s-unsplash.jpg,8.17251461988304,[[0.95805196 0.97147927 3.76983    ... 2.98689351 0.90519454 0.92450033]]
2357,/home/ubuntu/MEBeauty-database/images/female/hispanic/58.jpg,8.175438596491228,[[0.4763665  0.57809719 7.18930674 ... 2.31756577 0.4530307  0.63736725]]
2358,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-2120196_1920.jpg,8.178571428571429,[[0.72206543 0.81392028 4.47371666 ... 2.60378822 0.80084398 0.84739976]]
2359,/home/ubuntu/MEBeauty-database/images/female/hispanic/vinicius-wiesehofer-UOavP_Z38lE-unsplash.jpg,8.180555555555555,[[1.0712124  1.04961202 5.8498571  ... 1.34422122 0.69686776 1.55392427]]
2360,/home/ubuntu/MEBeauty-database/images/female/mideastern/jordan-dca_s9Wy8c0-unsplash.jpg,8.181818181818182,[[1.95739406 1.57088241 5.42354602 ... 2.41846468 1.68330299 1.49092663]]
2361,/home/ubuntu/MEBeauty-database/images/female/hispanic/ali-pazani-s9PJ3mD5KvY-unsplash.jpg,8.190082644628099,[[0.77972204 0.84568823 5.09400519 ... 4.95496964 0.67179792 0.81406554]]
2362,/home/ubuntu/MEBeauty-database/images/female/black/cleyton-ewerton-sFdbI7P47XE-unsplash.jpg,8.197278911564625,[[0.92032219 0.95575904 4.21245886 ... 2.28871505 1.11185126 0.9263868 ]]
2363,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-1234487_1920.jpg,8.197916666666668,[[0.95741747 0.97126634 5.04303633 ... 3.08514237 0.83633605 0.95761784]]
2364,/home/ubuntu/MEBeauty-database/images/male/caucasian/eric-karim-cornelis-b3oyT44E3LE-unsplash.jpg,8.198347107438018,[[0.9817495  0.98458435 6.5989748  ... 3.03296633 0.93528008 0.90761651]]
2365,/home/ubuntu/MEBeauty-database/images/female/caucasian/person-man-1205800_1920.jpg,8.205263157894738,[[0.93862291 0.95624272 6.74513445 ... 3.09790648 0.93120226 1.03365469]]
2366,/home/ubuntu/MEBeauty-database/images/female/mideastern/karthik-pillai-jF9aTJ_T_Tw-unsplash.jpg,8.205653021442496,[[1.75766634 1.51214279 6.58661561 ... 3.23462908 1.72270311 1.93419861]]
2367,/home/ubuntu/MEBeauty-database/images/female/mideastern/alexandru-zdrobau-BGz8vO3pK8k-unsplash.jpg,8.208333333333334,[[0.78806461 0.85215165 5.02982557 ... 3.20779876 0.72111026 0.78557025]]
2368,/home/ubuntu/MEBeauty-database/images/female/hispanic/pexels-bran-sodre-2446105.jpg,8.222222222222221,[[0.56499296 0.70981683 4.09027397 ... 2.35249794 0.57747165 0.71556622]]
2369,/home/ubuntu/MEBeauty-database/images/female/asian/pexels-mikhail-nilov-6612835.jpg,8.222222222222221,[[0.77454876 0.85497303 4.19920149 ... 2.39229994 0.8113957  0.86371796]]
2370,/home/ubuntu/MEBeauty-database/images/female/indian/latina-4573900_1920.jpg,8.223214285714286,[[0.52114524 0.64487626 5.34472055 ... 2.21661145 0.44118204 0.77030225]]
2371,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-3576679_1920.jpg,8.23695054945055,[[1.05397083 1.03510514 4.15747861 ... 2.34538065 1.05611771 0.93372525]]
2372,/home/ubuntu/MEBeauty-database/images/female/caucasian/theo-rql-a4pyoiTdSqI-unsplash(2).jpg,8.244897959183673,[[0.67067112 0.77245791 4.95089434 ... 2.63028854 0.72259872 0.74107468]]
2373,/home/ubuntu/MEBeauty-database/images/female/caucasian/model-4605248_1920.jpg,8.25,[[1.14403826 1.12262822 5.74924113 ... 2.2763305  1.42165495 0.91122328]]
2374,/home/ubuntu/MEBeauty-database/images/male/asian/pexels-gabby-k-5384445.jpg,8.25,[[0.80120334 0.86380336 4.82532448 ... 2.41022401 0.72828195 1.05266714]]
2375,/home/ubuntu/MEBeauty-database/images/female/caucasian/allef-vinicius-RTiPK6GPBxg-unsplash.jpg,8.2575,[[0.35474582 0.51768901 4.95380117 ... 1.87241508 0.29204925 0.41036468]]
2376,/home/ubuntu/MEBeauty-database/images/female/caucasian/joao-paulo-de-souza-oliveira-x-FNmzxyQ94-unsplash.jpg,8.25925925925926,[[1.09397207 1.06286933 5.03049429 ... 2.28317556 0.99547947 1.05578915]]
2377,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-751236_1920.jpg,8.25925925925926,[[1.56898727 1.34545471 5.07081978 ... 1.5183598  1.85818967 1.32123441]]
2378,/home/ubuntu/MEBeauty-database/images/female/mideastern/cristian-newman-f49XhYbpiA0-unsplash.jpg,8.260266666666666,[[1.00083476 1.00133655 6.39679442 ... 2.77863495 0.86015583 1.07371609]]
2379,/home/ubuntu/MEBeauty-database/images/female/caucasian/f6.jpg,8.263157894736842,[[1.38580297 1.21530052 4.01355296 ... 3.96609253 1.3031149  1.50054456]]
2380,/home/ubuntu/MEBeauty-database/images/female/hispanic/amir-taheri-tJDKalQxTxo-unsplash.jpg,8.263888888888888,[[1.26454101 1.16378044 4.67434322 ... 1.91421705 1.21407483 1.28147672]]
2381,/home/ubuntu/MEBeauty-database/images/female/caucasian/timothy-dykes-90uVYog2FKE-unsplash.jpg,8.265,[[0.9413394  0.97271844 3.45143926 ... 4.06902193 0.87681774 1.071834  ]]
2382,/home/ubuntu/MEBeauty-database/images/female/black/pexels-dellon-thomas-3189024.jpg,8.265625,[[0.4094662  0.55569776 5.29057312 ... 1.63006436 0.38111079 0.56230725]]
2383,/home/ubuntu/MEBeauty-database/images/female/black/pexels-marcelo-chagas-2535859.jpg,8.271604938271604,[[1.08629652 1.0648447  5.53150621 ... 2.84009079 1.05198685 1.27659745]]
2384,/home/ubuntu/MEBeauty-database/images/female/mideastern/jamill-del-rosario-jn3w2ouoPv4-unsplash.jpg,8.272727272727273,[[1.68947795 1.41808481 5.40982902 ... 1.56792671 1.89586551 1.19556181]]
2385,/home/ubuntu/MEBeauty-database/images/female/caucasian/fezbot2000-nahUo1GhcrA-unsplash.jpg,8.287692307692307,[[1.33141268 1.22547911 6.00285712 ... 2.22674127 0.96165572 1.21287855]]
2386,/home/ubuntu/MEBeauty-database/images/female/caucasian/portrait-3190849_1920.jpg,8.301666666666668,[[0.47970459 0.63051828 4.48999607 ... 2.07559825 0.45124263 0.50767308]]
